study_id,series_id,general_path_to_Axial,general_path_to_Sagittal_T1,general_path_to_Sagittal_T2
2915817319,3709636600,train_images/2915817319/3709636600,train_images/2915817319/3705850829,train_images/2915817319/937855417
2918363467,1136923928,train_images/2918363467/1136923928,train_images/2918363467/1226176695,train_images/2918363467/4185472245
2918963439,2124733621,train_images/2918963439/2124733621,train_images/2918963439/3182420942,train_images/2918963439/3907000201
2920127450,1211652526,train_images/2920127450/1211652526,train_images/2920127450/1322159014,train_images/2920127450/783193444
2925530521,353145204,train_images/2925530521/353145204,train_images/2925530521/425770805,train_images/2925530521/2593205101
2934097965,983523578,train_images/2934097965/983523578,train_images/2934097965/3848988662,train_images/2934097965/624870387
2937573964,864812937,train_images/2937573964/864812937,train_images/2937573964/1865859472,train_images/2937573964/1414618555
2937655882,1192868048,train_images/2937655882/1192868048,train_images/2937655882/903653929,train_images/2937655882/1605026909
2937953357,2110323504,train_images/2937953357/2110323504,train_images/2937953357/4258530979,train_images/2937953357/2433869833
2938320663,510890321,train_images/2938320663/510890321,train_images/2938320663/3820463454,train_images/2938320663/2437587340
2938658366,3668709075,train_images/2938658366/3668709075,train_images/2938658366/2929023438,train_images/2938658366/1055151832
2940906971,3262390584,train_images/2940906971/3262390584,train_images/2940906971/1780646294,train_images/2940906971/3027495258
2944629826,1776390555,train_images/2944629826/1776390555,train_images/2944629826/632775141,train_images/2944629826/1953111568
2945946028,4059111797,train_images/2945946028/4059111797,train_images/2945946028/1612707049,train_images/2945946028/1999123596
2946997448,3700012528,train_images/2946997448/3700012528,train_images/2946997448/3917482921,train_images/2946997448/2333716283
2947917201,739184431,train_images/2947917201/739184431,train_images/2947917201/3306159880,train_images/2947917201/402273571
2952002073,4280076845,train_images/2952002073/4280076845,train_images/2952002073/2686467006,train_images/2952002073/1849497044
2953643785,2766425881,train_images/2953643785/2766425881,train_images/2953643785/1490051794,train_images/2953643785/1610556369
2954954143,1620101013,train_images/2954954143/1620101013,train_images/2954954143/3579816610,train_images/2954954143/1467347552
2958761272,2747965436,train_images/2958761272/2747965436,train_images/2958761272/2703441812,train_images/2958761272/2383194119
2959123241,2592804101,train_images/2959123241/2592804101,train_images/2959123241/3260791894,train_images/2959123241/4091200275
2966328820,102616069,train_images/2966328820/102616069,train_images/2966328820/356353555,train_images/2966328820/3701292515
2966999234,3583277216,train_images/2966999234/3583277216,train_images/2966999234/1436267987,train_images/2966999234/721342892
2973085371,2451412124,train_images/2973085371/2451412124,train_images/2973085371/3504011228,train_images/2973085371/2995781174
2975955864,2471804007,train_images/2975955864/2471804007,train_images/2975955864/1968959184,train_images/2975955864/3339880455
2976382715,400138762,train_images/2976382715/400138762,train_images/2976382715/2170090345,train_images/2976382715/4244509649
2980524900,3772251998,train_images/2980524900/3772251998,train_images/2980524900/1211878837,train_images/2980524900/3222461500
2985245387,1573253166,train_images/2985245387/1573253166,train_images/2985245387/1133140566,train_images/2985245387/3902033540
2986270023,2089585251,train_images/2986270023/2089585251,train_images/2986270023/1413789640,train_images/2986270023/134043840
2986835162,1742003792,train_images/2986835162/1742003792,train_images/2986835162/78752398,train_images/2986835162/2483725214
2988180557,1155277136,train_images/2988180557/1155277136,train_images/2988180557/1830959075,train_images/2988180557/4168729922
2991382385,332076855,train_images/2991382385/332076855,train_images/2991382385/3193517994,train_images/2991382385/1437329775
2991800473,1256942435,train_images/2991800473/1256942435,train_images/2991800473/3751093317,train_images/2991800473/1556996897
2995376126,740517556,train_images/2995376126/740517556,train_images/2995376126/1022282707,train_images/2995376126/2842182840
2996465085,951196670,train_images/2996465085/951196670,train_images/2996465085/1187993563,train_images/2996465085/447864782
2998240880,3698771146,train_images/2998240880/3698771146,train_images/2998240880/238023608,train_images/2998240880/2998472217
2999856330,1641394816,train_images/2999856330/1641394816,train_images/2999856330/1805390174,train_images/2999856330/657634766
3004806533,3903585179,train_images/3004806533/3903585179,train_images/3004806533/1607702868,train_images/3004806533/3009091861
3008676218,3636216534,train_images/3008676218/3636216534,train_images/3008676218/542282425,train_images/3008676218/None
3010856283,1092542919,train_images/3010856283/1092542919,train_images/3010856283/1732638180,train_images/3010856283/3908286977
3012426601,970929835,train_images/3012426601/970929835,train_images/3012426601/606874143,train_images/3012426601/4093445911
3013275392,2980843036,train_images/3013275392/2980843036,train_images/3013275392/2773085625,train_images/3013275392/3481296674
3013617022,735958710,train_images/3013617022/735958710,train_images/3013617022/3591598267,train_images/3013617022/4146340889
3016102133,3481029654,train_images/3016102133/3481029654,train_images/3016102133/3166175798,train_images/3016102133/4021527964
3018238997,1506360497,train_images/3018238997/1506360497,train_images/3018238997/1331241533,train_images/3018238997/3975706150
3018856000,3349944818,train_images/3018856000/3349944818,train_images/3018856000/1166342838,train_images/3018856000/966658443
3020029153,3749292663,train_images/3020029153/3749292663,train_images/3020029153/1046792123,train_images/3020029153/1541611617
3024532039,290056943,train_images/3024532039/290056943,train_images/3024532039/2467163370,train_images/3024532039/3157189845
3028796282,1365030641,train_images/3028796282/1365030641,train_images/3028796282/2746773415,train_images/3028796282/2583491145
3029953735,961283897,train_images/3029953735/961283897,train_images/3029953735/3791383775,train_images/3029953735/1551343968
3030051271,4183622370,train_images/3030051271/4183622370,train_images/3030051271/2141431060,train_images/3030051271/3814054857
3030943727,1640350580,train_images/3030943727/1640350580,train_images/3030943727/425729952,train_images/3030943727/304128505
3032490582,416154330,train_images/3032490582/416154330,train_images/3032490582/826252650,train_images/3032490582/505130044
3033395470,2534197294,train_images/3033395470/2534197294,train_images/3033395470/1220075590,train_images/3033395470/2419135556
3039159884,1737760947,train_images/3039159884/1737760947,train_images/3039159884/4236083882,train_images/3039159884/2837385821
3039901962,171545159,train_images/3039901962/171545159,train_images/3039901962/2018845283,train_images/3039901962/938004175
3043181990,3661847162,train_images/3043181990/3661847162,train_images/3043181990/3560255361,train_images/3043181990/792407196
3046761065,297021412,train_images/3046761065/297021412,train_images/3046761065/813201682,train_images/3046761065/3737345700
3048304282,2912617586,train_images/3048304282/2912617586,train_images/3048304282/2629780198,train_images/3048304282/1008439284
3053259969,899085550,train_images/3053259969/899085550,train_images/3053259969/4062230662,train_images/3053259969/1052790448
3056496877,806956484,train_images/3056496877/806956484,train_images/3056496877/3889448492,train_images/3056496877/2334906988
3057988981,623313767,train_images/3057988981/623313767,train_images/3057988981/2068502350,train_images/3057988981/3265079883
3059640577,1673428890,train_images/3059640577/1673428890,train_images/3059640577/1119630334,train_images/3059640577/611870151
3060042925,2356452467,train_images/3060042925/2356452467,train_images/3060042925/724531629,train_images/3060042925/4007737283
3065863143,2074111107,train_images/3065863143/2074111107,train_images/3065863143/3665368594,train_images/3065863143/2697592442
3068107113,2658127089,train_images/3068107113/2658127089,train_images/3068107113/684480475,train_images/3068107113/302700413
3068678959,531206687,train_images/3068678959/531206687,train_images/3068678959/927313142,train_images/3068678959/4149292781
3068697362,982687293,train_images/3068697362/982687293,train_images/3068697362/598012396,train_images/3068697362/1026316793
3074144108,3613607036,train_images/3074144108/3613607036,train_images/3074144108/845353263,train_images/3074144108/2496668899
3074721194,2852280833,train_images/3074721194/2852280833,train_images/3074721194/4293198868,train_images/3074721194/1692142092
3077690362,3781766134,train_images/3077690362/3781766134,train_images/3077690362/1778715761,train_images/3077690362/3987412806
3077832980,1436466428,train_images/3077832980/1436466428,train_images/3077832980/3644719515,train_images/3077832980/1813051091
3084269121,576129763,train_images/3084269121/576129763,train_images/3084269121/2679718831,train_images/3084269121/1616142642
3086193490,2886910595,train_images/3086193490/2886910595,train_images/3086193490/3211622602,train_images/3086193490/1572154517
3087715413,1787727285,train_images/3087715413/1787727285,train_images/3087715413/658502372,train_images/3087715413/2843458510
3089624800,784757592,train_images/3089624800/784757592,train_images/3089624800/3336339460,train_images/3089624800/3505762510
3097937416,569807439,train_images/3097937416/569807439,train_images/3097937416/3394432191,train_images/3097937416/2116193219
3098945529,4008721212,train_images/3098945529/4008721212,train_images/3098945529/3524446760,train_images/3098945529/514312570
3102387934,1777920201,train_images/3102387934/1777920201,train_images/3102387934/2871543177,train_images/3102387934/3481319073
3103144308,2390752335,train_images/3103144308/2390752335,train_images/3103144308/3716495523,train_images/3103144308/4210115715
3104643149,731865667,train_images/3104643149/731865667,train_images/3104643149/2354178158,train_images/3104643149/4193890186
3106471623,2210516913,train_images/3106471623/2210516913,train_images/3106471623/1804260596,train_images/3106471623/1879369555
3109648055,1401845674,train_images/3109648055/1401845674,train_images/3109648055/1713175435,train_images/3109648055/2987929703
3110593254,3255409617,train_images/3110593254/3255409617,train_images/3110593254/1884537363,train_images/3110593254/441468542
3110826149,197195961,train_images/3110826149/197195961,train_images/3110826149/3762854585,train_images/3110826149/1740265703
